Application ID,Course Category,Course Type,Course Code,Course Name,Course Intake No,Course Start Date,Course End Date,Course Intake Status,School,Branch,Application Status,RegDate
NYP-CB0554-250015-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0554,SC102 CLASSIFICATION AND THE HARMONISED SYSTEM,NYP-CB0554-250015,2025-01-08,2025-01-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Transferred,2024-11-19
NYP-CB0554-250015-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0554,SC102 CLASSIFICATION AND THE HARMONISED SYSTEM,NYP-CB0554-250015,2025-01-08,2025-01-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Transferred,2024-11-19
NYP-CB0554-250015-00003,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0554,SC102 CLASSIFICATION AND THE HARMONISED SYSTEM,NYP-CB0554-250015,2025-01-08,2025-01-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-12-02
NYP-CB0554-250015-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0554,SC102 CLASSIFICATION AND THE HARMONISED SYSTEM,NYP-CB0554-250015,2025-01-08,2025-01-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-12-17
NYP-CB0554-250015-00006,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0554,SC102 CLASSIFICATION AND THE HARMONISED SYSTEM,NYP-CB0554-250015,2025-01-08,2025-01-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-12-18
NYP-CB0554-250015-00008,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0554,SC102 CLASSIFICATION AND THE HARMONISED SYSTEM,NYP-CB0554-250015,2025-01-08,2025-01-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-12-19
NYP-CB0555-240011-00003,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240011,2024-11-06,2024-11-06,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-03
NYP-CB0555-240011-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240011,2024-11-06,2024-11-06,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-28
NYP-CB0555-240012-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240012,2024-12-04,2024-12-04,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-07
NYP-CB0555-240012-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240012,2024-12-04,2024-12-04,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-06
NYP-CB0555-240012-00003,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240012,2024-12-04,2024-12-04,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-07
NYP-CB0555-240012-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240012,2024-12-04,2024-12-04,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-11
NYP-CB0555-240012-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240012,2024-12-04,2024-12-04,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-19
NYP-CB0555-240012-00006,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-240012,2024-12-04,2024-12-04,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-19
NYP-CB0555-250013-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-250013,2025-01-08,2025-01-08,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Transferred,2024-11-19
NYP-CB0555-250013-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0555,SC103 Rules of Origin / Free Trade Agreements,NYP-CB0555-250013,2025-01-08,2025-01-08,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Transferred,2024-11-19
NYP-CB0556-240011-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240011,2024-11-08,2024-11-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-07
NYP-CB0556-240011-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240011,2024-11-08,2024-11-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-10
NYP-CB0556-240011-00006,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240011,2024-11-08,2024-11-08,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-21
NYP-CB0556-240012-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240012,2024-12-06,2024-12-06,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-07
NYP-CB0556-240012-00006,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240012,2024-12-06,2024-12-06,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-13
NYP-CB0556-240012-00007,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240012,2024-12-06,2024-12-06,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-13
NYP-CB0556-240012-00008,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-240012,2024-12-06,2024-12-06,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-15
NYP-CB0556-250013-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-250013,2025-01-10,2025-01-10,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-12-05
NYP-CB0556-250013-00003,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0556,SC111 Hands-on TradeNet® Declaration,NYP-CB0556-250013,2025-01-10,2025-01-10,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-12-06
NYP-CB0557-240010-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240010,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-08
NYP-CB0557-240010-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240010,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-08
NYP-CB0557-240010-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240010,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-16
NYP-CB0557-240010-00006,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240010,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-16
NYP-CB0557-240011-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-22
NYP-CB0557-240011-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-28
NYP-CB0557-240011-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-30
NYP-CB0557-240011-00007,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-05
NYP-CB0557-240011-00008,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-11
NYP-CB0557-240011-00009,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-07
NYP-CB0557-240011-00010,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-11
NYP-CB0557-240011-00012,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-18
NYP-CB0557-240011-00016,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-27
NYP-CB0557-240011-00020,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-240011,2024-12-05,2024-12-05,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-27
NYP-CB0557-250012-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-250012,2025-01-09,2025-01-09,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-12-18
NYP-CB0557-250012-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0557,SC201 Basics of Strategic Goods Control Seminar,NYP-CB0557-250012,2025-01-09,2025-01-09,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-12-20
NYP-CB0558-240011-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-240011,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-08
NYP-CB0558-240011-00003,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-240011,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-08
NYP-CB0558-240011-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-240011,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-16
NYP-CB0558-240011-00005,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-240011,2024-11-07,2024-11-07,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-16
NYP-CB0558-250013-00001,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-250013,2025-01-09,2025-01-09,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-28
NYP-CB0558-250013-00002,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-250013,2025-01-09,2025-01-09,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-28
NYP-CB0558-250013-00003,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-250013,2025-01-09,2025-01-09,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-28
NYP-CB0558-250013-00004,(NCC) Non-Certifiable Courses,(NCSC) Non-Certifiable Short Courses,NYP-CB0558,SC202 Essentials of Internal (Export Control) Compliance Programme,NYP-CB0558-250013,2025-01-09,2025-01-09,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-12-18
NYP-CB1037-240041-00001,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1037,HR Analytics,NYP-CB1037-240041,2024-11-20,2024-11-20,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-07
NYP-CB1247-240007-00004,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1247,Curating Digital Visual Content with Product Styling & Photography,NYP-CB1247-240007,2024-12-30,2024-12-30,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-31
NYP-CB1247-240007-00005,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1247,Curating Digital Visual Content with Product Styling & Photography,NYP-CB1247-240007,2024-12-30,2024-12-30,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-11-01
NYP-CB1247-240007-00006,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1247,Curating Digital Visual Content with Product Styling & Photography,NYP-CB1247-240007,2024-12-30,2024-12-30,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-12-12
NYP-CB1247-240007-00007,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1247,Curating Digital Visual Content with Product Styling & Photography,NYP-CB1247-240007,2024-12-30,2024-12-30,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-12-16
NYP-CB1252-240005-00003,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1252,IOT APPLICATIONS IN SUPPLY CHAIN MANAGEMENT,NYP-CB1252-240005,2024-11-13,2024-11-13,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-23
NYP-CB1270-240036-00001,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1270,Managing Change in an Age of Disruption,NYP-CB1270-240036,2024-12-11,2024-12-11,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-29
NYP-CB1270-240036-00002,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1270,Managing Change in an Age of Disruption,NYP-CB1270-240036,2024-12-11,2024-12-11,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-29
NYP-CB1270-240036-00003,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1270,Managing Change in an Age of Disruption,NYP-CB1270-240036,2024-12-11,2024-12-11,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-11-04
NYP-CB1310-240009-00005,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1310,Digital Video Production,NYP-CB1310-240009,2024-11-14,2024-11-15,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-01
NYP-CB1334-240009-00003,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1334,Digital Marketing,NYP-CB1334-240009,2024-12-19,2024-12-20,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-12-03
NYP-CB1570-240011-00002,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1570,How To Create A Unique Business?,NYP-CB1570-240011,2024-10-17,2024-10-17,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-01
NYP-CB1572-240010-00001,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240010,2024-10-29,2024-10-29,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-09
NYP-CB1572-240010-00002,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240010,2024-10-29,2024-10-29,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-09
NYP-CB1572-240010-00004,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240010,2024-10-29,2024-10-29,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-14
NYP-CB1572-240010-00007,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240010,2024-10-29,2024-10-29,Cancelled,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Cancelled,2024-10-14
NYP-CB1572-240011-00001,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-28
NYP-CB1572-240011-00002,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-28
NYP-CB1572-240011-00003,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-28
NYP-CB1572-240011-00004,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-28
NYP-CB1572-240011-00005,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CB1572-240011-00008,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CB1572-240011-00009,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-30
NYP-CB1572-240011-00014,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CB1572-240011-00015,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CB1572-240011-00016,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
NYP-CB1572-240011-00018,(CC) Certifiable Courses,(SFS) SkillsFuture Series,NYP-CB1572,Reading Signs and Moving Minds: Personality Analysis for Innovative Negotiation and Conflict Management,NYP-CB1572-240011,2024-11-12,2024-11-12,Commenced,SCHOOL OF BUSINESS MANAGEMENT,Nanyang Polytechnic (Main Campus),Admitted,2024-10-29
