# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20250101-20250430
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
/adult-learner/course-detail/NYP-CB0556/sc111-hands-on-tradenet-declaration,534,148,534,116,690,643,1.073094867807154,112.89305552099533,0.10108864696734059,280,534,148,534,116,690,643,1.073094867807154,112.89305552099533,0.10108864696734059,280
/adult-learner/course-detail/NYP-BMLP01/work-study-certificate-leading-to-diploma-in-business-practice-hospitality-and-tourism-management,513,29,513,145,629,575,1.093913043478261,55.43394885739131,0.057391304347826085,151,513,29,513,145,629,575,1.093913043478261,55.43394885739131,0.057391304347826085,151
/adult-learner/course-detail/NYP-CI241001/applied-generative-artificial-intelligence-real-world-project-development,509,43,507,121,584,561,1.0409982174688057,68.97947654545455,0.07308377896613191,166,509,43,507,121,584,561,1.0409982174688057,68.97947654545455,0.07308377896613191,166
/adult-learner/course-detail/NYP-HSAF40/advanced-diploma-in-nursing-emergency-adem1,507,161,505,96,649,605,1.0727272727272728,65.04741176198347,0.14710743801652892,297,507,161,505,96,649,605,1.0727272727272728,65.04741176198347,0.14710743801652892,297
/adult-learner/course-detail/NYP-CB231023/sustainability-in-sourcing-and-procurement-strategies,503,100,503,109,591,551,1.072595281306715,79.13826731578946,0.07622504537205081,193,503,100,503,109,591,551,1.072595281306715,79.13826731578946,0.07622504537205081,193
/adult-learner/course-detail/NYP-CLLP01/work-study-certificate-leading-to-diploma-in-applied-science-food-technology,502,80,501,143,673,644,1.045031055900621,76.25232821273292,0.15217391304347827,272,502,80,501,143,673,644,1.045031055900621,76.25232821273292,0.15217391304347827,272
/adult-learner/course-detail/NYP-CI241004/project-management-professional-synchronous-e-learning,499,371,496,116,655,675,0.9703703703703703,141.15107298814817,0.30814814814814817,525,499,371,496,116,655,675,0.9703703703703703,141.15107298814817,0.30814814814814817,525
/adult-learner/course-detail/NYP-CL1245/create-healthy-ice-cream-based-on-food-science-knowledge-in-food-pilot-plant,498,258,495,39,559,525,1.0647619047619048,42.19940860571428,0.3295238095238095,319,498,258,495,39,559,525,1.0647619047619048,42.19940860571428,0.3295238095238095,319
/adult-learner/course-detail/NYP-CL230002/introduction-to-peranakan-cuisine,494,155,494,62,557,530,1.0509433962264152,56.04905551698112,0.12075471698113208,213,494,155,494,62,557,530,1.0509433962264152,56.04905551698112,0.12075471698113208,213
/adult-learner/course-detail/NYP-CE245005/ai-practitioner-preparatory-course,493,54,492,94,562,548,1.0255474452554745,59.56824385218978,0.07116788321167883,147,493,54,492,94,562,548,1.0255474452554745,59.56824385218978,0.07116788321167883,147
/adult-learner/course-detail/NYP-DXEP06/work-study-post-diploma-specialist-dip-in-digital-content-creation-for-e-commerce,492,28,491,133,661,599,1.1035058430717863,63.012205704507515,0.08347245409015025,168,492,28,491,133,661,599,1.1035058430717863,63.012205704507515,0.08347245409015025,168
/adult-learner/course-detail/NYP-CB231003/introduction-to-business-analytics-making-data-driven-decisions-for-business-executives,488,53,488,103,574,558,1.028673835125448,58.91103865412187,0.08960573476702509,153,488,53,488,103,574,558,1.028673835125448,58.91103865412187,0.08960573476702509,153
/adult-learner/course-detail/NYP-HSAF39/advanced-diploma-in-nursing-critical-care-adcc1,484,146,479,91,617,580,1.063793103448276,63.69371845862069,0.15862068965517243,292,484,146,479,91,617,580,1.063793103448276,63.69371845862069,0.15862068965517243,292
/adult-learner/course-detail/NYP-DXEP09/work-study-post-diploma-specialist-diploma-in-spatial-design,480,130,479,110,577,555,1.0396396396396397,85.98470631891891,0.13513513513513514,236,480,130,479,110,577,555,1.0396396396396397,85.98470631891891,0.13513513513513514,236
/adult-learner/course-detail/NYP-CI241006/operational-technology-security-fundamentals,467,87,467,82,525,509,1.031434184675835,53.77311241060904,0.07662082514734773,158,467,87,467,82,525,509,1.031434184675835,53.77311241060904,0.07662082514734773,158
/adult-learner/course-detail/NYP-CL0443/eat-healthy-and-stay-beautiful-through-tcm-infused-diet,464,70,462,91,583,533,1.0938086303939962,83.07306414446529,0.05065666041275797,183,464,70,462,91,583,533,1.0938086303939962,83.07306414446529,0.05065666041275797,183
/adult-learner/course-detail/NYP-HSAF26/advanced-diploma-in-nursing-neuroscience,464,82,464,103,551,513,1.0740740740740742,57.12939155945419,0.0935672514619883,194,464,82,464,103,551,513,1.0740740740740742,57.12939155945419,0.0935672514619883,194
/adult-learner/course-detail/NYP-BMEP01/work-study-post-diploma-specialist-diploma-human-capital-management,461,31,461,124,574,542,1.0590405904059041,88.31152208856089,0.06826568265682657,214,461,31,461,124,574,542,1.0590405904059041,88.31152208856089,0.06826568265682657,214
/adult-learner/course-detail/NYP-SI8032_003/critical-thinking-and-problem-solving,461,137,461,81,525,521,1.0076775431861804,100.09651580806143,0.09404990403071017,184,461,137,461,81,525,521,1.0076775431861804,100.09651580806143,0.09404990403071017,184
/adult-learner/course-detail/NYP-EGSP22/specialist-diploma-in-sustainable-materials-management,455,45,455,118,540,517,1.0444874274661509,54.175567139264984,0.058027079303675046,159,455,45,455,118,540,517,1.0444874274661509,54.175567139264984,0.058027079303675046,159
/adult-learner/course-detail/NYP-CB0554/sc102-classification-and-the-harmonised-system,451,50,450,98,568,548,1.0364963503649636,101.79383070072993,0.07664233576642336,188,451,50,450,98,568,548,1.0364963503649636,101.79383070072993,0.07664233576642336,188
/adult-learner/course-detail/NYP-CE1239/robotic-process-automation-rpa-for-beginners,448,73,448,79,511,488,1.0471311475409837,61.62999535245902,0.08811475409836066,190,448,73,448,79,511,488,1.0471311475409837,61.62999535245902,0.08811475409836066,190
/adult-learner/course-detail/NYP-CL1300/understanding-the-immune-system-and-how-medication-interacts-with-it-synchronous-elearning,448,360,448,32,503,469,1.072494669509595,52.084403364605535,0.43923240938166314,386,448,360,448,32,503,469,1.072494669509595,52.084403364605535,0.43923240938166314,386
/adult-learner/course-detail/NYP-EGSPA6/post-diploma-certificate-in-iot-implementation-for-sustainability-solutioning-part-of-specialist-diploma-in-iot-for-sustainable-solutioning,445,38,444,103,534,521,1.0249520153550864,57.268348347408825,0.08445297504798464,129,445,38,444,103,534,521,1.0249520153550864,57.268348347408825,0.08445297504798464,129
/adult-learner/course-detail/NYP-CI231005/the-international-council-of-e-commerce-consultants-certified-cloud-security-engineer-ec-council-ccse,444,54,444,78,529,497,1.0643863179074446,56.266868038229376,0.056338028169014086,147,444,54,444,78,529,497,1.0643863179074446,56.266868038229376,0.056338028169014086,147
/adult-learner/course-detail/NYP-CB1310/digital-video-production,442,182,441,82,506,504,1.003968253968254,79.19548478968254,0.17261904761904762,264,442,182,441,82,506,504,1.003968253968254,79.19548478968254,0.17261904761904762,264
/adult-learner/course-detail/NYP-HSAF38/advanced-diploma-in-nursing-community-health-adch1,432,22,432,87,495,466,1.0622317596566524,54.02093486480686,0.045064377682403435,119,432,22,432,87,495,466,1.0622317596566524,54.02093486480686,0.045064377682403435,119
/adult-learner/course-detail/NYP-EGSP23/specialist-diploma-in-iot-for-sustainable-solutioning,428,58,427,108,535,506,1.0573122529644268,81.1221025256917,0.07509881422924901,146,428,58,427,108,535,506,1.0573122529644268,81.1221025256917,0.07509881422924901,146
/adult-learner/course-detail/NYP-ITSPA4/post-diploma-certificate-in-machine-learning-and-operations-part-of-specialist-diploma-in-applied-artificial-intelligence-pcm,425,25,425,115,502,477,1.0524109014675052,83.85551969182391,0.05660377358490566,121,425,25,425,115,502,477,1.0524109014675052,83.85551969182391,0.05660377358490566,121
/adult-learner/course-detail/NYP-EGSPA3/post-diploma-certificate-in-carbon-management-for-a-sustainable-economy-part-of-specialist-diploma-in-carbon-management-for-sustainability-reporting,423,32,423,100,508,477,1.0649895178197064,89.44425158909853,0.04612159329140461,122,423,32,423,100,508,477,1.0649895178197064,89.44425158909853,0.04612159329140461,122
/adult-learner/course-detail/NYP-HSAF43/advanced-diploma-in-nursing-mental-health-admh1,423,133,421,61,489,478,1.0230125523012552,80.97217685983263,0.12343096234309624,209,423,133,421,61,489,478,1.0230125523012552,80.97217685983263,0.12343096234309624,209
/adult-learner/course-detail/NYP-CL1249/good-manufacturing-practices-gmp-what-you-need-to-know,421,225,416,71,495,485,1.0206185567010309,99.6397775298969,0.1958762886597938,265,421,225,416,71,495,485,1.0206185567010309,99.6397775298969,0.1958762886597938,265
/adult-learner/course-detail/NYP-ITSPA3/post-diploma-certificate-in-enterprise-big-data-management-part-of-specialist-diploma-in-business-and-big-data-analytics,418,35,418,102,476,474,1.0042194092827004,83.61192176160337,0.06962025316455696,115,418,35,418,102,476,474,1.0042194092827004,83.61192176160337,0.06962025316455696,115
/adult-learner/course-detail/NYP-CB241004/risk-management-in-sport-bizsafe-level-2,416,171,413,49,520,471,1.1040339702760085,55.52987785987261,0.16985138004246284,272,416,171,413,49,520,471,1.1040339702760085,55.52987785987261,0.16985138004246284,272
/adult-learner/course-detail/NYP-HSAF49/advanced-diploma-in-nursing-paediatrics-adpd1,414,130,413,83,504,484,1.0413223140495869,59.195139999999995,0.16942148760330578,247,414,130,413,83,504,484,1.0413223140495869,59.195139999999995,0.16942148760330578,247
/adult-learner/course-detail/NYP-WSCY04_801/sctp-higher-certificate-in-food-services-pastry-and-baking-part-time,405,25,405,66,444,429,1.034965034965035,36.96157157808858,0.03496503496503497,98,405,25,405,66,444,429,1.034965034965035,36.96157157808858,0.03496503496503497,98
/adult-learner/course-types/short-courses/culinary,404,209,404,47,466,436,1.0688073394495412,59.39596157798165,0.12155963302752294,116,404,209,404,47,466,436,1.0688073394495412,59.39596157798165,0.12155963302752294,116
/adult-learner/course-detail/NYP-CB1536/certificate-in-fund-administration,399,60,399,68,456,440,1.0363636363636364,49.488478275,0.07045454545454545,152,399,60,399,68,456,440,1.0363636363636364,49.488478275,0.07045454545454545,152
/adult-learner/course-detail/NYP-CB0555/sc103-rules-of-origin-free-trade-agreements,397,81,397,83,497,471,1.0552016985138004,97.31275833121019,0.08067940552016985,150,397,81,397,83,497,471,1.0552016985138004,97.31275833121019,0.08067940552016985,150
/adult-learner/course-detail/NYP-SI7025_002/fundamentals-to-starting-an-online-business-classroom-facilitated,394,52,393,55,445,423,1.0520094562647755,55.460522104018914,0.06855791962174941,128,394,52,393,55,445,423,1.0520094562647755,55.460522104018914,0.06855791962174941,128
/adult-learner/course-detail/NYP-CE231003/apply-generative-artificial-intelligence-for-your-industry,393,47,393,83,455,437,1.0411899313501145,206.23536508009153,0.059496567505720827,123,393,47,393,83,455,437,1.0411899313501145,206.23536508009153,0.059496567505720827,123
/adult-learner/course-detail/NYP-CB1334/digital-marketing,391,73,390,70,436,418,1.0430622009569377,55.02821985406699,0.0861244019138756,148,391,73,390,70,436,418,1.0430622009569377,55.02821985406699,0.0861244019138756,148
/adult-learner/course-detail/NYP-CE1146/fundamentals-of-data-analytics,391,24,391,84,431,416,1.0360576923076923,66.50422807451923,0.03365384615384615,77,391,24,391,84,431,416,1.0360576923076923,66.50422807451923,0.03365384615384615,77
/adult-learner/course-detail/NYP-WSCV01_016/savoury-korean-delights,385,25,385,58,433,413,1.0484261501210654,29.810773956416465,0.05811138014527845,102,385,25,385,58,433,413,1.0484261501210654,29.810773956416465,0.05811138014527845,102
/adult-learner/course-detail/NYP-WSCA05_001/food-safety-course-level-3,381,150,381,59,470,444,1.0585585585585586,88.18298471621621,0.1373873873873874,227,381,150,381,59,470,444,1.0585585585585586,88.18298471621621,0.1373873873873874,227
/adult-learner/course-detail/NYP-WSCV02_002/singapore-inspired-bakes,378,20,377,68,411,399,1.0300751879699248,56.360481523809526,0.02506265664160401,83,378,20,377,68,411,399,1.0300751879699248,56.360481523809526,0.02506265664160401,83
/adult-learner/course-types/recommended/augmented-virtual-reality,378,152,378,6,383,381,1.005249343832021,5.044555805774278,0.1784776902887139,149,378,152,378,6,383,381,1.005249343832021,5.044555805774278,0.1784776902887139,149
/adult-learner/course-detail/NYP-CX1331/storytelling-using-smartphone-photography,377,74,376,56,434,414,1.0483091787439613,49.81750676086957,0.08695652173913043,126,377,74,376,56,434,414,1.0483091787439613,49.81750676086957,0.08695652173913043,126
/adult-learner/course-detail/NYP-WSCV02_011/japanese-cakes-and-pastries,373,36,373,51,397,390,1.0179487179487179,40.48835004615384,0.038461538461538464,71,373,36,373,51,397,390,1.0179487179487179,40.48835004615384,0.038461538461538464,71
/adult-learner/course-detail/NYP-WSCV01_010/prepare-basic-sushi,372,27,372,56,404,397,1.0176322418136021,38.71918095465995,0.03526448362720403,75,372,27,372,56,404,397,1.0176322418136021,38.71918095465995,0.03526448362720403,75
/adult-learner/course-detail/NYP-CB1037/hr-analytics,371,32,369,65,413,396,1.042929292929293,62.13248551010101,0.03787878787878788,142,371,32,369,65,413,396,1.042929292929293,62.13248551010101,0.03787878787878788,142
/adult-learner/course-detail/NYP-CB0558/sc202-essentials-of-internal-export-control-compliance-programme,370,65,369,69,431,427,1.009367681498829,60.28746230210772,0.11007025761124122,145,370,65,369,69,431,427,1.009367681498829,60.28746230210772,0.11007025761124122,145
/adult-learner/course-detail/NYP-EGEP06/work-study-post-diploma-specialist-diploma-in-robotics-and-automation-systems-design,370,24,370,73,435,404,1.0767326732673268,57.587711358910894,0.04950495049504951,109,370,24,370,73,435,404,1.0767326732673268,57.587711358910894,0.04950495049504951,109
/adult-learner/course-detail/NYP-SI7073_005/generative-ai-smarter-faster-easier-content-creation-on-designsai-classroom-facilitated,370,35,370,81,432,419,1.0310262529832936,82.82542370167063,0.06205250596658711,93,370,35,370,81,432,419,1.0310262529832936,82.82542370167063,0.06205250596658711,93
/adult-learner/course-detail/NYP-CX241001/digital-photography-for-working-professionals,368,43,368,48,397,391,1.0153452685421995,36.956873938618926,0.05370843989769821,95,368,43,368,48,397,391,1.0153452685421995,36.956873938618926,0.05370843989769821,95
/adult-learner/course-detail/NYP-CE231002/sustainability-101-for-the-green-economy,367,144,367,78,422,419,1.0071599045346062,66.08569331264917,0.11217183770883055,182,367,144,367,78,422,419,1.0071599045346062,66.08569331264917,0.11217183770883055,182
/adult-learner/course-detail/NYP-HSAF47/advanced-diploma-in-nursing-oncology-adoc1,363,119,363,63,472,440,1.0727272727272728,66.86112754545455,0.18181818181818182,205,363,119,363,63,472,440,1.0727272727272728,66.86112754545455,0.18181818181818182,205
/adult-learner/course-detail/NYP-BMSP19/specialist-diploma-in-human-capital-management,362,35,362,106,456,417,1.0935251798561152,74.19234383693046,0.05995203836930456,111,362,35,362,106,456,417,1.0935251798561152,74.19234383693046,0.05995203836930456,111
/adult-learner/course-detail/NYP-CB241012/sustainability-reporting-a-practical-guide-and-toolkit-for-small-and-medium-enterprises,362,32,361,66,392,381,1.0288713910761156,44.9338749527559,0.03412073490813648,71,362,32,361,66,392,381,1.0288713910761156,44.9338749527559,0.03412073490813648,71
/adult-learner/course-detail/NYP-EGSPA5/post-diploma-certificate-in-materials-sustainability-and-governance-part-of-specialist-diploma-in-sustainable-materials-management,361,33,359,74,411,406,1.0123152709359606,57.08171820197044,0.05665024630541872,87,361,33,359,74,411,406,1.0123152709359606,57.08171820197044,0.05665024630541872,87
/adult-learner/course-detail/NYP-HSAF52/advanced-diploma-in-nursing-perioperative-adpo1,360,99,359,62,444,422,1.052132701421801,68.75462024881517,0.13033175355450238,194,360,99,359,62,444,422,1.052132701421801,68.75462024881517,0.13033175355450238,194
